0.050276,-0.088333,0.13304,-0.00039706,-0.026518,0.079886,0.014394,0.090329,-0.075269,-0.0080058,0.17813,0.010428,-0.0071197,0.06366,0.11272,-0.014002,0.066126,-0.014566,0.040615,0.026131,0.032465,0.037567,0.020858,-0.013349,0.062205,0.021387,0,-0.043914,0.052446,0.023659,-0.021963,-0.048151,-0.026464,-0.059354,0.069943,0.11556,-0.011039,0.010515,-0.026449,-0.037767,0.0013354,-0.04096,-0.015109,0.010327,-0.040726,-0.031585,0.29274,0.055371,-0.028151,0.055172,0.065758,0.11876,0.031153,-0.032094,0.05976,0.016944,0.028768,-0.038844,-0.057052,0.067748,0.018053
-0.078029,0.11315,0.048347,-0.045283,0.082162,0.0038508,0.031571,-0.081897,0.065116,0.10528,0.086152,0.001973,0.015645,0.1248,-0.051995,-0.010166,0.073348,0.085627,0.13414,0.068323,0.070984,0.032759,-0.015324,0.030641,0.048802,0.18393,0.058547,0.079576,-0.083612,-0.014416,0.085045,0.090274,0.058994,-0.010117,0.059408,0.20159,-0.023462,0.019424,0.017919,0.074516,0.045566,0.02459,-0.046341,-0.047913,0.062536,-0.056385,0.028375,0.090391,0.0869,0.1136,0.12952,0.21753,-0.013092,-0.0040285,0.01502,-0.0058624,0.0091185,0.060459,0.062758,0.068811,0.035824
-0.10523,-0.033181,-0.015059,0.017266,-0.011165,-0.1064,0.028886,0.015843,0.13974,-0.010953,0.030077,-0.026356,0.023107,0.0069196,0.039243,0.039452,-0.082349,0.13146,0.039759,0.11977,0.006686,-0.13022,0.031923,0.10927,0.051607,0.072658,0.015364,-0.15802,0.037956,-0.12352,0.016733,0.10049,-0.12015,-0.030662,0.12654,0.017241,-0.043154,0.019054,0.032936,0.14929,0.14945,-0.024842,0.010724,0.035786,0.056156,0.041593,-0.20734,-0.018382,0.046539,0.083007,0.036909,-0.018403,0.091327,0.074051,-0.0031153,0.018001,-0.022289,-0.03811,0.29031,-0.11789,0.017465
-0.001089,0.041329,0.14381,0.072393,0.062615,0.082919,-0.0096925,0.087472,0.095785,0.0080537,-0.047545,0.077629,0.046738,0.095735,0.101,-0.018193,-0.0087509,-0.006639,0.09126,0.0057113,0.066994,0.028791,0.0081206,-0.021232,-0.010861,0.092246,-0.035642,-0.039472,0.059423,0.15576,0.11,0.13301,-0.074488,0.010266,-0.18172,0.059322,0.021941,0.07212,0.00054975,0.025334,0.012206,0.088083,-0.019231,0.057871,-0.015337,-0.0061867,0.33694,-0.041307,0.035348,0.10116,0.051258,-0.11376,-0.029921,-0.034473,0.044271,0.084451,0.0073937,0.068146,0.068512,0.096682,0.027752
-0.056378,-0.028084,-0.068922,0.0164,-0.0085008,-0.017526,-0.0080999,-0.14528,0.13986,-0.043941,-0.2599,0.027573,0.034162,-0.018166,0.08719,-0.050799,0.04189,0.10443,0.020318,0.049561,0.0064953,-0.044776,0.023782,0.068634,-0.026434,-0.0085679,0.0038354,-0.024624,0.023233,0.042173,-0.007023,-0.018709,-0.0046948,-0.01181,-0.023745,-0.064,0.050095,0.061663,0.046154,-0.031896,-0.044582,-0.021429,0.038201,0.056338,0.067497,-0.01811,0.020475,-0.014171,-0.055433,-0.045465,-0.0058691,-0.043952,0.040482,-0.0072007,0.031671,0.055384,-0.004893,0.017804,0.24134,-0.027658,0.030025
0.022776,-0.042149,-0.026918,-0.0020638,-0.021629,-0.040985,0.006805,-0.1594,-0.010736,0.01532,-0.042155,-0.02023,0.0031875,-0.071586,-0.0011403,0.0069,-0.058648,-0.010968,-0.050216,0.0182,-0.082011,0.11328,0.034845,-0.051913,0.0033417,0.079835,-0.019104,0.02623,0.10769,0.095008,0.0047151,0.0092185,-0.018194,0.026404,0.046097,-0.011177,0.0020445,-0.0055735,0.010504,-0.098376,-0.064257,-0.0093268,0.016281,0.0019324,0.029183,-0.0080692,-0.085955,0.036325,0.016323,0.0029462,-0.046776,0.00085929,0.0060213,0.0081596,0.046894,-0.037826,0.031346,0.035569,0.030992,0.0062222,-0.00060421
-0.047604,-0.0084767,0.05302,-0.0035721,0.028879,-0.037644,0.099696,-0.10284,-0.03876,-0.0030864,-0.030616,-0.019501,0.03264,-0.052669,-0.065068,-0.021561,0.072891,0.095602,-0.016105,0.079227,0.09754,-0.1269,0.064446,0.03861,0.030808,-0.022866,0.025142,0.076837,0.026354,-0.083149,0.012906,-0.035292,0.014413,0.043054,-0.030558,0.023936,0.049195,0.033333,0.069127,0.032424,0.021868,-0.022104,0.0314,-0.050145,0.05482,-0.019175,-0.071545,0.00018744,-0.0053537,-0.07246,-0.10481,-0.011805,0.063536,-0.0080935,-0.018241,0.01938,0.032181,0.065878,0.017836,0.030919,-0.014794
-0.026262,-0.0033945,-0.062609,-0.0092453,-0.012389,-0.055913,-0.016902,-0.32576,0.029032,0.01032,-0.056455,-0.041094,0.022378,-0.039068,-0.078551,-0.015032,-0.024675,-0.0055846,0.023162,0.065801,-0.044836,-0.074347,-0.034014,-0.092599,-0.023829,0.067473,-0.020035,-0.036938,-0.058488,-0.036802,-0.11313,-0.066495,0.00067659,-0.058671,0.11192,-0.011039,-0.0079948,-0.024836,0.041322,-0.1002,0.0086,-0.023441,0.044113,-0.026193,-0.021057,0.043839,-0.10858,0.032421,-0.045752,-0.063077,-0.025546,-0.029105,0.012121,-0.040496,0.045861,-0.020641,-0.040993,-0.013999,-0.012601,-0.091688,-0.034853
-0.12859,-0.012741,0,-0.010284,-0.067425,0.040214,-0.035949,-0.14168,-0.16458,-0.057882,-0.0012552,-0.041635,-0.071135,-0.045609,-0.061837,0.013874,-0.069826,0.061425,0.0090552,-0.13734,-0.031294,0.1563,0.00035211,-0.058845,-0.015722,-0.058093,-0.021502,-0.052064,-0.15727,-0.019786,0.016979,-0.065007,0.024341,-0.05102,-0.10641,-0.11097,-0.012851,-0.053279,-0.00046685,-0.044321,0.0025778,-0.057437,-0.044927,-0.058382,-0.034325,0.062429,0.080878,-0.082774,-0.091056,-0.031268,-0.12179,-0.034228,-0.0098375,-0.092283,-0.02631,-0.057127,0.025888,-0.052237,0.048654,0.10472,-0.0026211
0.27676,0.0044723,-0.020084,0.022898,0.0065153,0.096767,0.080091,0.32386,-0.17448,-0.033249,-0.10557,0.046945,0.0053019,-0.040961,-0.090395,-0.078173,-0.055304,-0.11772,-0.036195,-0.03408,0.040381,0.18961,0.044351,-0.11278,-0.031106,-0.088441,0.041787,0.024699,-0.074074,0.11694,-0.077911,-0.041174,0.091749,-0.00087184,-0.19632,-0.10931,-0.011915,-0.020717,0.014946,-0.13855,0.023536,-0.065484,0.042056,-0.024801,-0.09763,-0.014957,0.12814,-0.026123,0.019504,-0.14306,-0.05908,-0.081075,0.02635,-0.069396,0.021016,0.012647,0.056338,0.055116,-0.16524,0.24594,-0.063046
-0.074445,-0.16944,-0.067684,-0.044394,-0.023805,-0.01474,0.011108,-0.32576,-0.23182,-0.0041121,-0.14941,-0.027208,-0.023147,-0.16629,-0.12888,-0.096307,0.032821,0.095577,-0.082868,-0.0065524,-0.10729,-0.074698,0.029323,-0.18198,-0.09154,-0.42085,0.0082988,0.02458,0.02835,-0.056917,-0.069174,-0.062741,-0.08283,0.074462,-0.068364,-0.10862,-0.016972,-0.026208,0.011505,-0.13795,-0.19401,-0.017518,-0.047235,-0.041099,0.027311,0.041757,-0.2022,-0.15932,-0.056957,-0.14421,-0.21282,-0.28914,-0.038721,-0.062267,0.044334,-0.037177,0.035556,0.014466,-0.11025,-0.069225,0.0069704
-0.3099,0.17813,0.12832,0.015354,-0.0036364,0.0019514,0.0056413,-0.05618,0.13018,0,0.11178,0.023438,0.11488,0.14276,0.1331,0.21951,0.050177,-0.20835,0.058206,0.035008,0.084783,0.037521,0.032417,0.071974,0.078797,0.4989,0.02332,-0.0020121,-0.054381,0.0096916,0.12768,0.096845,-0.087014,-0.032756,0.097636,0.10233,0.070423,0.017834,0.063239,0.1452,0.03812,0.09262,0.013492,0.023206,-0.0025562,-0.047371,0.11242,0.13754,0.0050715,0.18636,0.097397,0.2922,0.044221,0.038569,0.0071475,0.0181,-0.038627,-0.0039609,0.0076805,0.03461,-0.10982
0.061704,-0.12884,0.01314,0.013183,-0.018678,0.10171,0.0124,-0.088294,-0.081152,-0.012387,-0.096582,-0.02916,0.010223,0.089659,-0.057158,-0.0023573,0.084233,0.30251,-0.00095939,-0.080882,0.047524,-0.010959,0.053917,-0.049339,-0.032315,-0.014706,0.0030161,-0.023108,-0.046725,0.13373,0.0048651,0.05928,0.010108,-0.030227,-0.036084,-0.15527,0.05539,-0.067537,0.10141,0.051125,-0.057506,-0.11197,0.040248,-0.028003,-0.077396,-0.046995,0,0.0023374,-0.25275,-0.028743,-0.013007,-0.065313,0.030608,-0.053982,0.057419,-0.023111,0.016741,0.01193,0.19919,0.15587,0.066066
-0.18981,-0.041636,-0.014758,-0.063337,-0.0037191,-0.14614,0.075241,-0.19478,0.074074,-0.015583,-0.041667,0.024532,0.020506,-0.0019199,0.083982,0.12793,0.020075,-0.049768,-0.0022407,0.024,0.017764,-0.24321,0.053867,-0.071161,-0.02333,-0.026866,-0.0040094,0.014129,-0.21575,-0.17645,-0.033451,0.040614,-0.19014,0.045887,-0.065583,-0.012987,0.047456,0.098736,0.0011655,0.092737,-0.052928,0.082185,0.047917,0.099762,0.032222,0.047592,-0.1407,0.021412,0.023941,-0.043359,-0.05969,-0.028186,0.054109,-0.01376,-0.045353,0.037913,-0.044457,0.048467,0.0097458,-0.12377,0.00078463
0.014518,0.18203,-0.027236,0.055567,0.013834,0.071774,-0.037429,0.12973,0.14854,0.089961,0.26316,0.033308,-0.056367,0.04122,0.068753,0.036211,-0.02016,0.10789,0.081489,0.054688,0.026316,0.090776,-0.0094232,0.017281,-0.069321,0.095092,0.00033546,-0.043832,0.13889,0.073832,-0.0022769,0.052644,-0.025596,-0.054084,0.21801,0.078947,0.013822,0.0426,-0.091191,0.081899,0.11746,0.023585,-0.017893,0.017536,0.046825,-0.035577,0.21268,0.010793,0.06295,0.17554,-0.077494,0.18429,-0.019298,0.01149,-0.010013,0.025716,-0.031017,-0.073713,0.018884,0.15531,0.0096115
-0.037879,0.041365,0.055063,-0.0036772,0.035304,-0.039923,-0.0081713,-0.16089,0.023095,0.01594,0.044837,0.0057932,0.0080199,-0.075218,-0.036966,0.036823,-0.022371,0.11503,0.051023,0.045926,0.026688,-0.004698,0.018737,0.049264,0.0090589,0.031279,-0.013414,-0.019483,0.13696,-0.010009,0.091283,-0.010131,-0.033514,-0.046091,0.13794,0.06848,-0.059648,0.024754,0.051238,-0.010971,-0.020375,0.025346,-0.016194,0.063191,0.0046272,-0.0096481,0.058943,-0.27556,0.082346,0.031212,0.13584,-0.068367,0.018497,0.054767,0.094039,0.042165,0.040308,0.05638,0.080519,-0.0097324,0.02472
-0.075824,0.02277,-0.099956,0.020979,0.057741,-0.084283,-0.0019886,0.042766,-0.1219,0.017782,-0.1153,0.0057599,0.044719,-0.097317,-0.10967,0.02507,0.026056,0.059073,-0.060965,0.049575,-0.078491,-0.093729,0.01528,-0.018349,-0.059352,-0.1598,-0.011557,-0.0021706,0.11015,-0.061758,-0.039732,-0.039416,-0.10216,-0.014373,0.015236,0.091308,0.037656,0.03929,0.0085297,-0.085968,-0.010636,0.069213,0.054968,0.038223,0.05783,0.024642,-0.12668,0.067744,0.10683,-0.082196,-0.077891,-0.10104,0.015456,0.0042308,0.0021637,0.047567,-0.10484,-0.0071502,0.01944,-0.091523,0.016518
0.18713,0.010761,-0.10713,0.0013318,-0.019383,-0.078369,0.0019926,-0.034176,0.010283,0.040767,0.021068,-0.022467,0.06355,0.038255,0.037514,0.0097826,0.07651,0.19536,-0.0012023,-0.0026991,0.010509,0.021577,0.068283,0.056075,-0.17444,0.084591,0.061898,-0.0031794,0.036418,-0.15765,0.015244,0.014963,-0.092902,-0.019547,-0.089826,0,0.024452,-0.028563,0.065244,-0.13107,-0.074773,0.034468,-0.0691,-0.0025058,0.068699,0.043624,-0.085714,-0.065038,0.02307,0.0012932,0.029863,0.035029,0.024734,0.023746,0.068499,-0.0054802,-0.12412,0.01466,0.027295,-0.068966,-0.013267
-0.015417,-0.070607,0.022014,-0.058522,-0.033481,0.020662,0.030114,-0.24275,-0.096692,0.013496,-0.091171,-0.032898,0.0019753,-0.13581,-0.06422,-0.0048439,-0.027068,0.059388,-0.092085,0.080289,-0.074439,-0.18135,-0.0070441,-0.0020822,-0.20809,-0.11823,-0.031088,-0.073359,-0.14306,-0.0022247,-0.083655,-0.09493,-0.063291,-0.051266,-0.02934,-0.16734,-0.060049,-0.044393,-0.064272,-0.18645,-0.02582,-0.16213,-0.041904,-0.097005,-0.073336,-0.031618,-0.11745,0.03322,-0.10492,-0.13723,-0.14499,-0.16068,0.013739,-0.02731,-0.030676,-0.053004,0.046512,-0.025856,-0.081529,0.046478,-0.018832
0.066685,0.12192,0.11201,0.018567,0.0062604,-0.055022,0.031715,-0.29533,0.070423,0.020136,0.13147,0.0066791,0.023903,-0.075758,-0.017878,-0.01325,0.024712,0.065543,0.0013258,0.021712,-0.037256,0.094306,-0.0036784,0.036515,-0.075426,-0.0050704,-0.018717,-0.0052536,0.15356,0.017837,0.09176,0.02616,0.002457,0.030687,-0.036722,-0.0038647,0.021765,-0.0012066,-0.060202,0.012876,0.087729,0.057711,0.056857,0.011984,-0.010747,-0.02601,0.031907,0,0.039075,0.050524,0.070736,0.032258,0.027473,0.020385,-0.025014,0.0077584,0.023611,0.018735,-0.095106,0.04025,-0.077131
0.067325,0.057153,0.097821,0.033485,-0.0074658,-0.13925,0.01684,-0.047745,-0.10263,0.01369,-0.061129,0.023762,0.027677,0.001525,0.022901,0.090847,-0.032914,-0.15763,-0.053294,-0.034328,0.054975,-0.13496,0.00923,0.05385,0.084211,0.011891,0.038828,0.024404,0.0083424,-0.054217,-0.021012,0.008658,0.0085784,0.005178,-0.00025934,-0.029098,0.067653,0.025974,0.034824,0.00084746,0.00097466,-0.037139,0.065031,-0.0040178,0.013827,-0.021591,0.0098039,0.037373,-0.016823,0.041325,0.062443,-0.10802,0.024242,-0.01847,-0.006414,-0.0005499,-0.092944,0.070243,0.046639,-0.053369,0.048796
0.086317,0.016985,-0.064843,0.0030675,-0.0018805,0.15763,0.026551,-0.084958,-0.029326,-0.0015704,0.022863,0.039186,0.019438,0.096688,0.059701,-0.00037684,0.074812,0.0044611,0.053846,0.089293,0.034061,0.21241,-0.047296,-0.0234,0.11003,0.045887,-0.022623,0.071289,0.057194,0.11928,0.058257,0.05031,0.044957,0.063748,0.064591,0.036963,0.02882,-0.0088313,0.0020773,0.022015,-0.091042,0.020476,0.011657,0.073673,-0.027277,0.020906,0.23674,-0.1102,0.073478,0.0092371,0.11073,-0.031607,-0.0090498,-0.0053763,-0.062207,0.022008,-0.030666,-0.027685,0.055858,0.13319,-0.023101
0.071382,0.051523,0.029717,0.0082187,0.042705,0.080761,-0.00025608,0.1446,0.060423,-0.00094369,-0.10398,0.0219,-0.031473,0.014578,0.00054171,0.0056547,-0.0072961,0.12599,0.069011,0.025641,0.067568,0.14574,-0.010697,-0.003912,0.054665,0.10326,0.031869,0.0021573,0.042531,0.11666,0.013245,0.0054484,0.15814,-0.0081719,-0.00048733,0.073218,0.019932,0.016038,0.037728,0.019884,0.05865,0.029398,0.0107,0.024916,0.021532,0.034699,0.14674,0.084251,-0.0084388,0.049492,-0.041411,0.064884,0.0087812,0.01583,0.027326,0.016689,0.010802,0.017673,0.075094,0.11816,0.029725
0.10554,0.031143,0.018781,0.028436,0.0062236,-0.016832,0.0094775,0.047872,0.031339,0.017317,0.011388,0.020863,-0.0085389,-0.0075265,0.0070384,0.12608,0.014258,-0.026365,0.027002,-0.010227,-0.041403,-0.015562,0.034932,0.044674,-0.0096752,0.071775,0.0071521,0.02517,0.091057,0.0011582,0.024101,-0.023482,-0.014056,0.013427,0.044369,0.04219,0.012676,0.037416,0.01678,-0.073111,-0.055654,0.013599,0.10152,0.017557,0.037745,0.0016493,0.029753,0.060132,0.085579,0.036499,-0.1384,0.092688,0.045613,-0.010642,-0.030863,0,0.057252,0.0050651,0.028382,0.073971,0.03493
-0.014191,-0.035538,0.030126,0.010876,0.032322,-0.14112,-0.036539,0.47081,-0.077348,0.0058805,-0.064879,0.020854,0.035885,-0.050327,-0.032796,0.0088771,-0.077826,0.039659,-0.053188,-0.12744,-0.05447,-0.027491,0.019287,-0.035244,-0.16818,-0.091403,-0.0025823,-0.029882,0.022734,-0.1416,0.041883,-0.038844,0.014257,-0.033123,0.050187,0.046512,0.038074,0.0050719,0.012181,-0.14373,-0.042861,0.0322,0.00049285,0.034319,0.055267,0.086169,-0.089491,-0.015281,0.11237,-0.027734,-0.0064995,0.061169,0,-0.015751,-0.064111,0.02171,-0.042599,0.022318,-0.0082437,-0.071983,0.012269
-0.05889,-0.017745,-0.013531,0.020058,0.036142,0.0096648,0.027127,0.018119,0.080838,0.053846,0.087156,0.0087158,0.015242,0.0054446,0,0.092279,0.052805,-0.040607,0.0044686,0.0061404,-0.029677,-0.10813,0.069645,-0.085241,-0.021812,0.073705,0.025243,0.12987,0.047382,-0.054178,0.054364,0.0089006,-0.039157,0.25973,0.072016,0.057613,0.035505,0.0061676,0.016693,-0.0040942,0.053456,0.026863,0.03867,0.016682,0.092659,0.010106,-0.019377,0.023409,-0.030149,0.0076923,0.0065421,0.088854,0.014319,0.052303,0.056861,0.0093288,0.011312,0.032394,0.07228,-0.082589,-0.024004
-0.12455,0.14134,-0.035398,0.046657,0.020705,-0.087945,0.039487,0.094915,0.038781,0.014015,0.097046,0.040367,0.059827,0.051625,0.041134,0.14127,0.0055232,0.10624,-0.005402,0.16652,0.031484,-0.12361,0.01941,-0.019702,0.045455,-0.082096,0.011995,0.016652,0.010332,-0.038188,0.057734,0.025036,-0.15361,-0.044747,0.04914,0.06537,-0.022319,0.027027,0.021382,-0.065776,0.052072,0.033755,0.026322,0.047602,-0.014338,0.047024,-0.032073,0.10486,0.10335,0.036578,0.10771,0.0055572,0.035128,0.061202,0.024359,0.0035944,0.061148,0.0040928,0.11459,-0.046837,0.029335
-0.088949,-0.056238,0.11193,0.0193,0.047332,-0.0091833,0.049087,0.082043,0.061333,0.062482,0.023558,-0.00077861,0.093368,0.046687,0.02189,0.089465,-0.0086105,0.073816,0.0086262,0.018311,0.023547,-0.086799,0.055917,-0.03748,0.053322,-0.044467,-0.019027,0.042615,0.035379,-0.040296,0.019911,-0.018144,-0.040741,0.035197,0.052174,0.071585,0.047146,-0.0094954,0.0048598,-0.0066007,-0.023485,0.050612,0.056839,0.030465,0.033666,0.025323,-0.057988,0.04629,0.0025613,-0.074563,0.039396,-0.12158,0.051697,0.042293,0.0014475,0.018675,-0.022488,0.017437,0.051557,-0.068922,0.019343
0.007472,-0.06768,0.036304,-0.004189,-0.027918,-0.04568,0.033623,0.079399,-0.022613,-0.051491,-0.037576,-0.03039,-0.020612,0.037389,-0.007837,0.059362,0.065139,-0.031312,-0.050998,0.013211,-0.017041,-0.046535,0.028761,0.075621,0.066199,0.0052882,0.014308,0.018351,0.068873,0.016981,-0.071693,-0.031746,0.034749,0.03625,0.094853,-0.021813,-0.014534,-0.039715,0.11384,0.11517,-0.035687,0.0011655,0.068649,-0.043929,0.010454,0.060578,-0.023241,-0.082926,-0.037956,-0.025862,-0.035484,-0.1043,-0.0012063,0.046278,0.10799,-0.0030136,-0.035945,0.019141,0.096477,0.035641,0.0040955
